path,original_split,class,label,sha1,ahash,dedup_group,clean_split
data/processed/train/ok/000037_cast_ok_0_7677.jpeg,train,ok,0,ee484d67dad57f951d4fad40dd9a21fe10cec07d,18446717422378475744,1825,train
data/processed/train/ok/000038_cast_ok_0_9289.jpeg,train,ok,0,894e3176f0903579d37a77f4cb4d636f2201a64f,18446675631270916607,1825,train
data/processed/train/ok/000039_cast_ok_0_2219.jpeg,train,ok,0,b26337c7add8864f30bc21dc868e5c44d91b85c3,18445587128764301763,1825,train
data/processed/train/ok/000040_cast_ok_0_5997.jpeg,train,ok,0,92dc5f657776df1f0f0232eb07863f58299c5888,18446717426709233921,1825,train
data/processed/train/ok/000041_cast_ok_0_1066.jpeg,train,ok,0,c969bf96871db1df6b26864937ee01f0ea0d2893,18438796536365449215,1825,train
data/processed/train/ok/000042_cast_ok_0_6108.jpeg,train,ok,0,18bec1083ef34b20660f7b119b7c00adf2141a8e,18446712476759432969,1825,train
data/processed/train/ok/000043_cast_ok_0_9256.jpeg,train,ok,0,6f0ecdb205cf24c4fc033d739f2ecd7c662ff04b,18428526278484631327,1825,train
data/processed/train/ok/000044_cast_ok_0_5535.jpeg,train,ok,0,6e6906b7538b586b2f27ee6e6fd6d2df802b72b7,17941462134011920127,1825,train
data/processed/train/ok/000045_cast_ok_0_6622.jpeg,train,ok,0,3a38e88943eee55af73177e142b1eb750b1d3358,16195191378547310591,1825,train
data/processed/train/ok/000046_cast_ok_0_4128.jpeg,train,ok,0,60da44242c884bd4eebd4b4643469e4a9b93551c,18446677844303276031,2,train
data/processed/train/ok/000047_cast_ok_0_9626.jpeg,train,ok,0,a94a788bb709f32e372bcfb0faeea74730ff6eb3,508628594393087999,1825,train
data/processed/train/ok/000048_cast_ok_0_3153.jpeg,train,ok,0,c83f1261b3086c1c0a8b0fbd79923d26e359fd72,18446682242332817536,1825,train
data/processed/train/ok/000049_cast_ok_0_5522.jpeg,train,ok,0,4279fb4ac140d6c58a7b0fa2639a06d51395fdd0,18438265466830192639,1825,train
data/processed/train/ok/000050_cast_ok_0_7891.jpeg,train,ok,0,aa11dcd0afab9d10825ac797977cdf7b7142f13c,17863461691485054975,1825,train
data/processed/train/ok/000051_cast_ok_0_7379.jpeg,train,ok,0,38c5adca9a32ee792005ecf60ba3139d92d00679,18439957076244661191,1825,train
data/processed/train/ok/000052_cast_ok_0_6807.jpeg,train,ok,0,c9f99376b57c319d6d9f82e2eeda8234e3fa0313,16077576904256995327,1825,train
data/processed/train/ok/000053_cast_ok_0_4140.jpeg,train,ok,0,28f1e19cc39d0b79c4ff212e6e3cf22d89e45729,18446682241276045311,1825,train
data/processed/train/ok/000054_cast_ok_0_7372.jpeg,train,ok,0,25abfdb3956d229c5bb9d2480f2c22c557185683,18446606639068319687,1825,train
data/processed/train/ok/000055_cast_ok_0_2323.jpeg,train,ok,0,3db9f6b6898d4b86a8830e3f2dfdfdb8ec5176b3,9764651731775651839,1825,train
data/processed/train/ok/000056_cast_ok_0_3158.jpeg,train,ok,0,4fe1cc8aa70048bec32c58eba86b62d0e78fc392,14087683787194892287,1825,train
data/processed/train/ok/000057_cast_ok_0_4657.jpeg,train,ok,0,93621fa7b6cdedd5f20453f03457d261596e5517,18410511879975157535,1825,train
data/processed/train/ok/000058_cast_ok_0_7987.jpeg,train,ok,0,7a5890a1787c90d4429ffc6539623139b5c84366,18446677560801884671,1825,train
data/processed/train/ok/000059_cast_ok_0_6034.jpeg,train,ok,0,8071df5843c0e4829fc25ee07f6607f9ef74f54e,17941426949671288831,1825,train
data/processed/train/ok/000060_cast_ok_0_1305.jpeg,train,ok,0,0bbd6d85e6558e4a11b085c461d33909fafb59b2,18446576136244109071,1825,train
data/processed/train/ok/000061_cast_ok_0_152.jpeg,train,ok,0,91dfd255f5beb8f2370263fc74d701ab24863653,18446677835679793151,1825,train
data/processed/train/ok/000062_cast_ok_0_6640.jpeg,train,ok,0,70cbcb15fac60c1b44b0eae03994d2ade70f2a01,16280759771416756223,1825,train
data/processed/train/ok/000063_cast_ok_0_3501.jpeg,train,ok,0,0a6474113ea4e01fb9d74e53a792995e31c35243,18446717426713436416,1825,train
data/processed/train/ok/000064_cast_ok_0_4601.jpeg,train,ok,0,721201e7a4195eeb5d1f541554e54ce9d636bea7,14953928797234395135,1825,train
data/processed/train/ok/000065_cast_ok_0_4115.jpeg,train,ok,0,78c341b34c7c8d71a4308c8119501a1802505119,13905075792230481919,1825,train
data/processed/train/ok/000066_cast_ok_0_3548.jpeg,train,ok,0,d5c699215595c793468391a225ff85bcbccf1c50,18445830107904932095,1825,train
data/processed/train/ok/000067_cast_ok_0_430.jpeg,train,ok,0,aefe3d8b72ce7cc24941e11c5e72917ea43fea75,16411610451267544063,1825,train
data/processed/train/ok/000068_cast_ok_0_6737.jpeg,train,ok,0,432a7b6d5420eb19890c94d62b2e3edd67c33196,11465886487779196927,1825,train
data/processed/train/ok/000069_cast_ok_0_9921.jpeg,train,ok,0,6224029beffe52623432f7e592aec294633c8ef1,9187140667754090255,1825,train
data/processed/train/ok/000070_cast_ok_0_9053.jpeg,train,ok,0,4406ff7ae8204813139d4c0a269b81e063950ef8,18442733883159019007,1825,train
data/processed/train/ok/000071_cast_ok_0_586.jpeg,train,ok,0,162f7d0e4d4ea273d8f297d9f06d2c6bbe84a3b7,2251627203297230847,1825,train
data/processed/train/ok/000072_cast_ok_0_5044.jpeg,train,ok,0,14f63c39bea286d19c797a7919ea7774f8b6924b,18446710828574016455,1825,train
data/processed/train/ok/000073_cast_ok_0_7469.jpeg,train,ok,0,c6e98c067e7263dd23644052505a58553d824f3d,1089597345441742655,1825,train
data/processed/train/ok/000074_cast_ok_0_9639.jpeg,train,ok,0,227948654e42bd451e4885f1f63b3d3f391325d0,18446713027589014403,1825,train
data/processed/train/ok/000075_cast_ok_0_4830.jpeg,train,ok,0,5b80b5ac70e87db4b759ab754a1c45133a641cf0,74102426959347711,1825,train
data/processed/train/ok/000076_cast_ok_0_9760.jpeg,train,ok,0,77610a9d6ba8fe56f1e14544804f68cc4dd407ee,18446713025441761027,1825,train
data/processed/train/ok/000077_cast_ok_0_1981.jpeg,train,ok,0,27612b1a00b7fbd99827e8ec3ae783157f4b603f,18446717426721648640,1825,train
data/processed/train/ok/000078_cast_ok_0_5791.jpeg,train,ok,0,f79430be31caffb1e5f07d4edf2c3cbad5fbd7e2,657251783370342399,1825,train
data/processed/train/ok/000079_cast_ok_0_8600.jpeg,train,ok,0,2eb61db57f2e3073a2cd1e35835d0944f0f1fc34,17363840297479896830,1825,train
data/processed/train/ok/000080_cast_ok_0_6690.jpeg,train,ok,0,845c11cc6f69178daf09f6645f662467c87969a6,14087685711341943807,1825,train
data/processed/train/ok/000081_cast_ok_0_9725.jpeg,train,ok,0,d8f2935f21e59fc7927f06a811a54086227d4e36,3949187058368511,1825,train
data/processed/train/ok/000082_cast_ok_0_6392.jpeg,train,ok,0,28fa5329e4fa38e864508c962e7348b84cd8ab2d,14087685711342075903,1825,train
data/processed/train/ok/000083_cast_ok_0_8931.jpeg,train,ok,0,021f0968a1cb7fa652deb8582237f6d18f9d8635,18446677835679793151,3,train
data/processed/train/ok/000084_cast_ok_0_2315.jpeg,train,ok,0,907c1c3ba0d71a0ff45dcae9d7d5fbb04ab333f9,18446682242332817536,4,test
data/processed/train/ok/000085_cast_ok_0_4008.jpeg,train,ok,0,dc0294969ec2a98ae695fdf0d0ba728913eb9e1a,18445587128764171207,1825,train
data/processed/train/ok/000086_cast_ok_0_3634.jpeg,train,ok,0,40381d0559bccae3b01ba92f02118e9c6048548b,9331884779716739071,1825,train
data/processed/train/ok/000087_cast_ok_0_1189.jpeg,train,ok,0,933d72699d5702e1e17ba728b1fb925365a280d6,18446712200808042255,1825,train
data/processed/train/ok/000088_cast_ok_0_122.jpeg,train,ok,0,c9710ffa8f65d010b621857b1ce0f3051be873aa,18446717426704871424,1825,train
data/processed/train/ok/000089_cast_ok_0_2460.jpeg,train,ok,0,991d73fbb2a7f84d5574c183303843ade3a08cba,18446681138492668144,1825,train
data/processed/train/ok/000090_cast_ok_0_7825.jpeg,train,ok,0,cfe3a1ac1ca1d59c92e369531b35efc65e99d797,18428593077049616383,1825,train
data/processed/train/ok/000091_cast_ok_0_8714.jpeg,train,ok,0,2adacc8ad17e44b53bc8cb16ff4511858eb8f919,18446682229416456432,1825,train
data/processed/train/ok/000092_cast_ok_0_9209.jpeg,train,ok,0,4cf723885c50f8ab13e90090b9bb09eabb20efe8,18410542942252375823,1825,train
data/processed/train/ok/000093_cast_ok_0_7671.jpeg,train,ok,0,d2bf325477ef8274e449bb15cc4007d4452c3d9a,18446713018978004991,1825,train
data/processed/train/ok/000094_cast_ok_0_4910.jpeg,train,ok,0,50728be3f5b3d8a4fe4208987d47f66848cac8cc,18446676457028845567,1825,train
data/processed/train/ok/000095_cast_ok_0_3509.jpeg,train,ok,0,dfcf72d1111decbaf34872870a408c6dff45008d,217020796628365311,1825,train
data/processed/train/ok/000096_cast_ok_0_5786.jpeg,train,ok,0,7a80c911b952d07e64ab7e3e7feee7970d8fbf20,16699771296191598591,1825,train
data/processed/train/ok/000097_cast_ok_0_4030.jpeg,train,ok,0,f8413f19bd17cd208e098e72521be7a2492142dd,18442209150944641991,1825,train
data/processed/train/ok/000098_cast_ok_0_3206.jpeg,train,ok,0,cc9ddba4c55ab9d0addc45500c4c18e1584c1668,10308465781599633407,1825,train
data/processed/train/ok/000099_cast_ok_0_8476.jpeg,train,ok,0,e376390e9576c34685bd41301ac072cca2b8eecd,2251526049303330623,1825,train
data/processed/train/ok/000100_cast_ok_0_8279.jpeg,train,ok,0,d441ff9288c51ec1329ed1a0053feaed985fe1dd,17258645906511888383,1825,train
data/processed/train/ok/000101_cast_ok_0_7629.jpeg,train,ok,0,34ec5becb0a87a44b123ac24e73c3af4c697bc20,14376337750203033599,1825,train
data/processed/train/ok/000102_cast_ok_0_6782.jpeg,train,ok,0,33689db5d46a0972fbf57357ed2e3b68cdfb92a2,17578042478752301055,1825,train
data/processed/train/ok/000103_cast_ok_0_9978.jpeg,train,ok,0,a48e664d2545e38a2d61ea7a2f404ca8ae2f2b67,18446717426721752576,1825,train
data/processed/train/ok/000104_cast_ok_0_9643.jpeg,train,ok,0,fcd4266e27885fffd4ff93d5b83f84de101d2742,18157599731753221631,1825,train
data/processed/train/ok/000105_cast_ok_0_171.jpeg,train,ok,0,1e9aee4f7633da5c87ec89419426b6b6ba9f766a,18444739392368082175,1825,train
data/processed/train/ok/000106_cast_ok_0_9740.jpeg,train,ok,0,0d240b02ee20e10b60c7cd6e0fbf2959459aaf9c,17361623681988034559,1825,train
data/processed/train/ok/000107_cast_ok_0_9672.jpeg,train,ok,0,8c5df457b8fa3419a50738d3a321da039c9a55bb,18427325611787128831,1825,train
data/processed/train/ok/000108_cast_ok_0_4351.jpeg,train,ok,0,e56cb770ccc53a6d330ae5606882194da8437547,18446111582881643007,1825,train
data/processed/train/ok/000109_cast_ok_0_466.jpeg,train,ok,0,1403f945334cf2d59efca1067cd8aa0659104a79,18446711916228311280,1825,train
data/processed/train/ok/000110_cast_ok_0_1148.jpeg,train,ok,0,d3a8600258bae8e73b698c97a0b05e928271e3f2,18419448710485491711,5,train
data/processed/train/ok/000111_cast_ok_0_7948.jpeg,train,ok,0,36d10d6b9eb11d1da1cc849f62f092587b7faaa7,18446677834585079807,1825,train
data/processed/train/ok/000112_cast_ok_0_932.jpeg,train,ok,0,b4bd370700b76e91bf6431a1421456f9cf24d6f9,31774527822757887,1825,train
data/processed/train/ok/000113_cast_ok_0_4088.jpeg,train,ok,0,02b6d6e96e2fa3b3e8a681c385a2119d86b740cc,18446677568301301759,1825,train
data/processed/train/ok/000114_cast_ok_0_5084.jpeg,train,ok,0,d5d092120ec9adfe876346635987a7ee3e064399,18444390582014412751,1825,train
data/processed/train/ok/000115_cast_ok_0_2056.jpeg,train,ok,0,f245125a3948fc6f29b4fee5ccc8ed5101dcd508,218146421657305087,1825,train
data/processed/train/ok/000116_cast_ok_0_3778.jpeg,train,ok,0,342e149a5bc535910fa03101a6de7ea9510a3d30,18443335328937853411,1825,train
data/processed/train/ok/000117_cast_ok_0_6083.jpeg,train,ok,0,32e8a7d763a01413ec0fc75e383a73cb2337bedf,18446717426673443008,1825,train
data/processed/train/ok/000118_cast_ok_0_9118.jpeg,train,ok,0,5ed80ed526eb34c523243efbc634189195ce9ded,17941462134009822460,1825,train
data/processed/train/ok/000119_cast_ok_0_1611.jpeg,train,ok,0,4571e621313818b142d4b3301679898c72f781b2,18446713027597271495,1825,train
data/processed/train/ok/000120_cast_ok_0_3777.jpeg,train,ok,0,fad3233b2d4278a24c10e3b2ea1254bd5b24eac2,18446677831369945571,1825,train
data/processed/train/ok/000121_cast_ok_0_3047.jpeg,train,ok,0,83cc7f30b2a5c0c11cbd286631e46aa5b443406e,18444430433912472034,1825,train
data/processed/train/ok/000122_cast_ok_0_9837.jpeg,train,ok,0,37daac8e42d6e8fbe45322d316966348bf39c6e6,508632992439599103,1825,train
data/processed/train/ok/000123_cast_ok_0_6402.jpeg,train,ok,0,96c80a636e70c2b9ee8c387236bb883fdc9488c7,13970659453230907391,1825,train
data/processed/train/ok/000124_cast_ok_0_3250.jpeg,train,ok,0,c567ecb698fe354cf85bee6c7d44e7bb59cde4da,31772328801337343,1825,train
data/processed/train/ok/000125_cast_ok_0_7087.jpeg,train,ok,0,bf67336e3b37a3b9295876df621ce33d5d869c26,508628594393087999,6,val
data/processed/train/ok/000126_cast_ok_0_1298.jpeg,train,ok,0,df6bacd2efa36ecf3aac612c3437eb81c4b61cc6,18446713027597402563,1825,train
data/processed/train/ok/000127_cast_ok_0_7054.jpeg,train,ok,0,e5786a17988fe5961859f63dc0e55385deff8001,16276256180415227903,1825,train
data/processed/train/ok/000128_cast_ok_0_3876.jpeg,train,ok,0,9afe0253fd05e4a6cf0867c4fc9b28ad51361ef2,18446470308216381199,1825,train
data/processed/train/ok/000129_cast_ok_0_1963.jpeg,train,ok,0,8e21f5cb4e4b4a80ad2f04ed79b4c98e90f3c2f5,18446682242301354176,1825,train
data/processed/train/ok/000130_cast_ok_0_5519.jpeg,train,ok,0,0eb887a84793a5490ac1f6a5c26fe858d63cb725,16113599095620763647,1825,train
data/processed/train/ok/000131_cast_ok_0_8808.jpeg,train,ok,0,cc1570ed30317d053f79e44da78b5c64e56fcec6,18444465626857718243,1825,train
data/processed/train/ok/000132_cast_ok_0_3865.jpeg,train,ok,0,eb9e1d3a78bcbf9b9483d32278df61e99406c0ad,18444426044489596927,1825,train
data/processed/train/ok/000133_cast_ok_0_8584.jpeg,train,ok,0,884ca5a4e72a208db61ea8c655b8b7dba830063b,81278939351744511,1825,train
data/processed/train/ok/000134_cast_ok_0_4208.jpeg,train,ok,0,6de332d9c4857b81e03e174db50933f716c34a89,18446713024329873552,1825,train
data/processed/train/ok/000135_cast_ok_0_7168.jpeg,train,ok,0,dfeff7a3b5ecffe677c8d519f51af3184d56473d,18446470308216119055,1825,train
data/processed/train/ok/000136_cast_ok_0_1805.jpeg,train,ok,0,75c1c4627f071ab47b32ff0e7ede29c22db397c5,18428451511693938655,1825,train
data/processed/train/ok/000137_cast_ok_0_9078.jpeg,train,ok,0,6eca638af156812c9b8e929c30897cf04ef50887,14105767454936924159,1825,train
data/processed/train/ok/000138_cast_ok_0_7707.jpeg,train,ok,0,06fe808775e3d448bda097eb7aacabb08e6c3909,18446430441253698808,1825,train
data/processed/train/ok/000139_cast_ok_0_7045.jpeg,train,ok,0,4d508ab41804f00bee89efa18b1f6858f2400b92,801362846131945471,1825,train
data/processed/train/ok/000140_cast_ok_0_8264.jpeg,train,ok,0,5eb29af8d9b4e69008ded6713ea8e139263fc6b0,18446717423488272131,1825,train
data/processed/train/ok/000141_cast_ok_0_1747.jpeg,train,ok,0,3bc1cc86777d54d0a9836dc065e76102f41093f4,13889313193553295359,1825,train
data/processed/train/ok/000142_cast_ok_0_8168.jpeg,train,ok,0,04db820e0fef76b7f83c5417b64345cde21d8150,17941462134045212671,1825,train
data/processed/train/ok/000143_cast_ok_0_8695.jpeg,train,ok,0,7b86effc3d6661a6e1709ad98a4d23cad13df6aa,18446677844288532672,1825,train
data/processed/train/ok/000144_cast_ok_0_789.jpeg,train,ok,0,bd3a99addddd1d9b842bd54c53659889bc7fe5c6,18013484543677365503,1825,train
data/processed/train/ok/000145_cast_ok_0_9421.jpeg,train,ok,0,e2ef2e0771905d3738bf491a4399def616115683,18446682242349564096,1825,train
data/processed/train/ok/000146_cast_ok_0_7622.jpeg,train,ok,0,53aea7524fc031cf5bcf30c0fb5f5f887e632488,9476068137511682047,1825,train
data/processed/train/ok/000147_cast_ok_0_7883.jpeg,train,ok,0,3edd25005ba6739dae29218b9a16dfd9a3e5a13e,1089592946317590527,1825,train
data/processed/train/ok/000148_cast_ok_0_4018.jpeg,train,ok,0,a6698246dd6c1351a97cc92386e97770410cf73f,18433171443459260803,1825,train
data/processed/train/ok/000149_cast_ok_0_1176.jpeg,train,ok,0,1946bc9c44a82351df367583d9983db662b0c804,18446713027597403079,1825,train
data/processed/train/ok/000150_cast_ok_0_266.jpeg,train,ok,0,f18e13098fb1f5555c5e5f042e992b1e5f40142e,18446677835679793151,7,test
data/processed/train/ok/000151_cast_ok_0_2384.jpeg,train,ok,0,af2350f1dae7ba9b49ab4eb7fcbd5df052608fcc,18446681129904828659,1825,train
data/processed/train/ok/000152_cast_ok_0_7607.jpeg,train,ok,0,d6ab42e0b8b476528c5fcdb9b6b7a897ef77c598,18446575861366198031,1825,train
data/processed/train/ok/000153_cast_ok_0_7465.jpeg,train,ok,0,7a13569b513c2ed03a3e02be473a26a1af7728b6,18446536282147645439,1825,train
data/processed/train/ok/000154_cast_ok_0_3063.jpeg,train,ok,0,168145ee0c25ab67f94fdd1eda52ca57f93451ad,13880305994298818559,1825,train
data/processed/train/ok/000155_cast_ok_0_9565.jpeg,train,ok,0,8c5ddaf7c6844734bb5c3e74bf7d80433ed11e4d,74102426959347711,8,train
data/processed/train/ok/000156_cast_ok_0_3576.jpeg,train,ok,0,c62980c8599d445846fa8b7fb1fff79cbf9d570d,18446677843229526015,1825,train
data/processed/train/ok/000157_cast_ok_0_9684.jpeg,train,ok,0,ae7d357e53e92d27375eaada07d2a79903f63be5,18383419913466494975,1825,train
data/processed/train/ok/000158_cast_ok_0_2077.jpeg,train,ok,0,423382a6e055846b9dfe68c5c040899150f628e2,18446682242349670401,1825,train
data/processed/train/ok/000159_cast_ok_0_2742.jpeg,train,ok,0,1ff7f435464a8f5b40baa7b30e47aada9b216d2d,18419589447982243839,1825,train
data/processed/train/ok/000160_cast_ok_0_685.jpeg,train,ok,0,20c38b5e21ad60afd7e441600ab2a7de7da5a47e,17580048263912947199,1825,train
data/processed/train/ok/000161_cast_ok_0_5801.jpeg,train,ok,0,ffbee240e2943ef7411527c58ea81720e80b783e,18446682238004281569,1825,train
data/processed/train/ok/000162_cast_ok_0_9924.jpeg,train,ok,0,446f7940d3db8425d06a67b9c6af2e7b877f9cd0,18392427112721235967,1825,train
data/processed/train/ok/000163_cast_ok_0_6997.jpeg,train,ok,0,8f352fa9c581c202f3040d0559591c4f8929ba05,18446677568351627207,1825,train
data/processed/train/ok/000164_cast_ok_0_7176.jpeg,train,ok,0,a623a84dffdb7846e818d93180b2ae880de64904,18444465626891215040,1825,train
data/processed/train/ok/000165_cast_ok_0_7009.jpeg,train,ok,0,181c46ad544b56616ad00a366f13d8b3d428437e,18444426035868205055,1825,train
data/processed/train/ok/000166_cast_ok_0_7914.jpeg,train,ok,0,f3f6bde11ebd0f99c1e88bc6f6f2cb788af46030,18446717426721808512,1825,train
data/processed/train/ok/000167_cast_ok_0_3666.jpeg,train,ok,0,4ea789f2d81afd9f48190ff5f5e368574d0b53a3,18446677559728143871,1825,train
data/processed/train/ok/000168_cast_ok_0_8404.jpeg,train,ok,0,59c36aecd8123b36aa7f43d5d57d15df064e62e9,18442176435060859378,1825,train
data/processed/train/ok/000169_cast_ok_0_9969.jpeg,train,ok,0,50816392384fbefd0c085a83a5cfdfcff64272df,18439962025120695175,1825,train
data/processed/train/ok/000170_cast_ok_0_5818.jpeg,train,ok,0,163c70d10d8ab375379a0307926768ccb0370f53,18443300143509012479,1825,train
data/processed/train/ok/000171_cast_ok_0_5208.jpeg,train,ok,0,9f0ab4ed1a1d5ea35e559e482f18f5ef85eb4ac6,1085093745816502271,1825,train
data/processed/train/ok/000172_cast_ok_0_4938.jpeg,train,ok,0,c254ca1ad7da757d41fcd0d477dc5aae81c7dd4d,18446710815642939647,1825,train
data/processed/train/ok/000173_cast_ok_0_3500.jpeg,train,ok,0,49d2a51bbb8c283c380aa020182d85bff28969e0,18428455909740199935,1825,train
data/processed/train/ok/000174_cast_ok_0_8397.jpeg,train,ok,0,f66fdbc3ccf0dec38494a32e5ade614af8948b73,18446717413788545264,1825,train
data/processed/train/ok/000175_cast_ok_0_3742.jpeg,train,ok,0,f82f67e19c44dfb22398919059cbe915feab470d,18446710817828603779,1825,train
data/processed/train/ok/000176_cast_ok_0_8175.jpeg,train,ok,0,4ae7621bce0c9f77433955073d1c97d7a0463e29,18446677844269588991,1825,train
data/processed/train/ok/000177_cast_ok_0_5923.jpeg,train,ok,0,79c5a0e96a5b675234fb5167d11ad37a896b0b39,18446717413786448112,1825,train
data/processed/train/ok/000178_cast_ok_0_5663.jpeg,train,ok,0,734450626951a942ef85da5f86299e92b17649d2,14089374010339098623,1825,train
data/processed/train/ok/000179_cast_ok_0_4680.jpeg,train,ok,0,338c9c3b823f4b05a747f7fab208bf84a749ff51,18446713028666918400,1825,train
data/processed/train/ok/000180_cast_ok_0_1488.jpeg,train,ok,0,5468ed1257ad08689d3ab52e11c43d47302f4e1a,18428455909740199903,1825,train
data/processed/train/ok/000181_cast_ok_0_2961.jpeg,train,ok,0,73d296eef0550ede789167d98f15d49c4c6e6083,18446717426709233921,9,test
data/processed/train/ok/000182_cast_ok_0_604.jpeg,train,ok,0,713325bd23d45f5358a22a74dfa488785151df10,18446717426671345856,1825,train
